tail_number,avg_alt,avg_mph,mean_lat,mean_long,flight_count,manufacturer,model,reg_state,log_flight_count
N808ME,14383.333333333334,438.0,34.59623333333334,-118.14533333333333,3,GULFSTREAM AEROSPACE,GV-SP (G550),CALIFORNIA,1.3862943611198906
N808MF,15787.5,382.25,34.54645,-118.291,4,GULFSTREAM AEROSPACE,G-IV,CALIFORNIA,1.6094379124341003
N808NN,28675.0,520.0,34.6852,-118.141,1,BOEING,737-823,DELAWARE,0.6931471805599453
N808PD,22725.0,481.0,34.6666,-118.16,1,EMBRAER S A,EMB-545,MONTANA,0.6931471805599453
N808PK,9987.5,321.0,34.684250000000006,-118.0195,2,ROBERT A COLLINS,RV9A,CALIFORNIA,1.0986122886681098
N808SF,43887.5,516.0,34.430099999999996,-118.3135,2,DASSAULT,FALCON 900 EX,TEXAS,1.0986122886681098
N808UA,34900.0,502.0,34.58725,-117.976,2,AIRBUS INDUSTRIE,A319-131,ILLINOIS,1.0986122886681098
N80906,7325.0,460.0,34.5933,-118.19,1,CESSNA,172M,DELAWARE,0.6931471805599453
N8096U,17375.0,335.8888888888889,34.658766666666665,-118.32444444444445,9,BEECH,C90A,CALIFORNIA,2.302585092994046
N809AA,20000.0,433.0,34.5264,-118.616,1,BOEING,787-8,TEXAS,0.6931471805599453
N809CA,26696.428571428572,462.85714285714283,34.62217142857143,-118.16685714285714,7,BOMBARDIER INC,CL-600-2B19,UTAH,2.0794415416798357
N809HS,9950.0,460.0,34.6674,-118.109,1,CIRRUS DESIGN CORP,SR22T,MINNESOTA,0.6931471805599453
N809JB,15487.5,383.0,34.632099999999994,-118.1,2,AIRBUS,A320-232,NEW YORK,1.0986122886681098
N809JS,39125.0,401.0,34.9338,-118.502,1,CESSNA,560XL,NORTH CAROLINA,0.6931471805599453
N809QS,21100.0,488.25,34.63145,-118.062,4,TEXTRON AVIATION INC,700,OKLAHOMA,1.6094379124341003
N809SY,26487.5,460.0,34.341300000000004,-117.712,2,BOEING,737-8Q8,MINNESOTA,1.0986122886681098
N809TD,16050.0,433.25,34.5447,-118.209,4,EMBRAER,EMB-135BJ,CALIFORNIA,1.6094379124341003
N809UA,29450.0,489.4,34.76646,-118.1002,5,AIRBUS INDUSTRIE,A319-131,ILLINOIS,1.791759469228055
N80AD,19600.0,461.5,34.44255,-117.826,2,GULFSTREAM AEROSPACE,GV-SP (G550),WISCONSIN,1.0986122886681098
N80AK,24225.0,486.0,34.6982,-117.862,1,BOMBARDIER INC,BD-700-1A11,NEW YORK,0.6931471805599453
N80DX,21458.333333333332,426.0,34.57783333333333,-118.165,3,CANADAIR LTD,CL-600-2B16,CALIFORNIA,1.3862943611198906
N80KA,5450.0,460.0,34.69234545454546,-118.05463636363635,11,PIPER,PA-28R-200,CALIFORNIA,2.4849066497880004
N80LD,19966.666666666668,423.3333333333333,34.5588,-118.02466666666668,3,TEXTRON AVIATION INC,680A,CALIFORNIA,1.3862943611198906
N80Q,7975.0,325.0,34.5672,-118.352,1,DASSAULT AVIATION,FALCON 900EX,UTAH,0.6931471805599453
N80TE,28083.333333333332,521.1666666666666,34.63836666666666,-117.97699999999999,12,BOMBARDIER INC,BD-700-1A10,UTAH,2.5649493574615367
N80VM,24050.0,382.0,34.7033,-118.216,1,CESSNA,525B,NEVADA,0.6931471805599453
N80WB,41875.0,527.0,34.288,-118.117,1,ISRAEL AEROSPACE INDUSTRIESLTD,GULFSTREAM G150,OREGON,0.6931471805599453
N8101C,11537.5,460.0,34.687425,-118.10875,4,BEECH,F33A,NEVADA,1.6094379124341003
N81081,7925.0,460.0,34.59073333333333,-118.25366666666666,3,PENNY BARTON W,RV-8A,CALIFORNIA,1.3862943611198906
N810BE,17700.0,460.0,34.6539,-118.08099999999999,2,CESSNA,560,CALIFORNIA,1.0986122886681098
N810CE,4256.25,460.0,34.5632,-118.1005,8,EUROCOPTER,AS 350 B3,CALIFORNIA,2.1972245773362196
N810ET,41150.0,536.0,34.673550000000006,-117.87,2,DASSAULT AVIATION,FALCON 2000EX,CONNECTICUT,1.0986122886681098
N810GT,37200.0,534.0,34.676,-117.649,1,BOMBARDIER INC,CL-600-2B16,OKLAHOMA,0.6931471805599453
N810KJ,16597.222222222223,420.3333333333333,34.57405555555555,-118.05777777777777,9,BOMBARDIER INC,BD-700-2A12,DELAWARE,2.302585092994046
N810NM,30900.0,529.0,34.4908,-118.729,1,nan,nan,CALIFORNIA,0.6931471805599453
N810NN,27875.0,529.0,34.3747,-117.826,1,BOEING,737-823,TEXAS,0.6931471805599453
N810QS,39775.0,460.0,34.6897,-118.39,1,TEXTRON AVIATION INC,700,OKLAHOMA,0.6931471805599453
N810RT,5700.0,460.0,34.67405,-118.2325,2,CIRRUS DESIGN CORP,SR20,CALIFORNIA,1.0986122886681098
N810UA,35120.0,502.0,34.54588,-117.7876,5,AIRBUS INDUSTRIE,A319-131,ILLINOIS,1.791759469228055
N8116N,24585.714285714286,460.0,34.69557142857143,-118.18471428571429,7,BEECH,B300,CALIFORNIA,2.0794415416798357
N811MK,24450.0,490.0,34.5064,-118.167,1,GULFSTREAM AEROSPACE CORP,GVI (G650ER),NEW JERSEY,0.6931471805599453
N811QS,22115.0,498.8,34.60862,-118.20540000000001,5,TEXTRON AVIATION INC,700,OHIO,1.791759469228055
N811UA,32006.25,503.625,34.5709,-118.141,8,AIRBUS INDUSTRIE,A319-131,ILLINOIS,2.1972245773362196
N812AW,26800.0,464.0,34.65512,-118.1934,5,AIRBUS INDUSTRIE,A319-132,MASSACHUSETTS,1.791759469228055
N812CS,8925.0,152.0,34.505,-118.168,1,CIRRUS DESIGN CORP,SR22,CALIFORNIA,0.6931471805599453
N812G,34375.0,536.0,35.0414,-119.111,1,CANADAIR LTD,CL-600-2B16,CALIFORNIA,0.6931471805599453
N812N,22162.5,366.0,34.6963,-118.1285,2,COMPAGNIE DAHER,TBM 700,WASHINGTON,1.0986122886681098
N812NN,36987.5,518.0,34.654250000000005,-117.9335,2,BOEING,737-823,DELAWARE,1.0986122886681098
N812QS,19525.0,421.0,34.53,-118.266,1,TEXTRON AVIATION INC,700,OKLAHOMA,0.6931471805599453
N812RX,38950.0,460.0,34.6384,-116.961,1,DASSAULT,FALCON 2000EX,UTAH,0.6931471805599453
N812SR,14650.0,460.0,34.72555,-118.0675,2,CESSNA,414A,CALIFORNIA,1.0986122886681098
N813AW,21841.666666666668,456.3333333333333,34.7657,-118.04433333333333,3,AIRBUS INDUSTRIE,A319-132,DELAWARE,1.3862943611198906
N813FM,33991.666666666664,461.6666666666667,34.741233333333334,-118.73866666666667,3,TEXTRON AVIATION INC,525,CALIFORNIA,1.3862943611198906
N813JD,19425.0,460.0,34.421949999999995,-117.6405,2,CESSNA,550,WASHINGTON,1.0986122886681098
N813LS,14325.0,419.0,34.5454,-118.247,2,CANADAIR LTD,CL-600-2B16,OHIO,1.0986122886681098
N813UA,28458.333333333332,495.5,34.60583333333333,-118.31983333333334,6,AIRBUS INDUSTRIE,A319-131,ILLINOIS,1.9459101490553132
N81449,34975.0,511.0,34.857325,-118.1925,4,BOEING,737-924ER,ILLINOIS,1.6094379124341003
N814AW,26954.166666666668,478.1666666666667,34.60778333333334,-117.97866666666665,6,AIRBUS INDUSTRIE,A319-132,DELAWARE,1.9459101490553132
N814BB,11475.0,460.0,34.52645,-118.2895,2,SAAB AIRCRAFT AB,SAAB 2000,TEXAS,1.0986122886681098
N814DN,26425.0,460.0,34.5188,-117.411,1,BOEING,737-932ER,GEORGIA,0.6931471805599453
N814NN,15912.5,383.0,34.6311,-118.112,2,BOEING,737-823,TEXAS,1.0986122886681098
N814QS,20062.5,503.0,34.6191,-118.082,2,TEXTRON AVIATION INC,700,OKLAHOMA,1.0986122886681098
N814RR,11941.666666666666,370.6666666666667,34.585566666666665,-118.26066666666667,3,GULFSTREAM AEROSPACE,GV-SP (G550),CALIFORNIA,1.3862943611198906
N814SP,24616.666666666668,466.0,34.69963333333333,-118.47166666666668,3,EMBRAER-EMPRESA BRASILEIRA DE,EMB-505,CALIFORNIA,1.3862943611198906
N814UA,20637.5,425.3333333333333,34.61051666666667,-118.03966666666668,6,AIRBUS INDUSTRIE,A319-131,ILLINOIS,1.9459101490553132
N815AW,29187.5,484.5,34.65895,-118.40700000000001,4,AIRBUS INDUSTRIE,A319-132,MASSACHUSETTS,1.6094379124341003
N815BF,10012.5,460.0,34.80585,-118.1675,2,BEECH,95-B55 (T42A),CALIFORNIA,1.0986122886681098
N815JW,27515.0,490.4,34.75862,-118.3862,5,ISRAEL AIRCRAFT INDUSTRIES,GULFSTREAM 200,DELAWARE,1.791759469228055
N815NN,31581.25,507.0,34.648475,-118.19575,4,BOEING,737-823,DELAWARE,1.6094379124341003
N815PA,11300.0,345.0,34.6098,-118.162,1,BOMBARDIER INC,BD-700-1A11,UTAH,0.6931471805599453
N815QS,11600.0,460.0,34.6321,-118.055,1,TEXTRON AVIATION INC,700,OKLAHOMA,0.6931471805599453
N815SY,32591.666666666668,522.6666666666666,34.72043333333334,-118.312,3,BOEING,737-8BK,UTAH,1.3862943611198906
N816AW,29945.833333333332,500.6666666666667,34.585325000000005,-117.96416666666666,12,AIRBUS INDUSTRIE,A319-132,MASSACHUSETTS,2.5649493574615367
N816CT,8325.0,460.0,34.7001,-118.375,1,CIRRUS DESIGN CORP,SR20,CALIFORNIA,0.6931471805599453
N816FG,12000.0,460.0,34.6193,-117.986,1,LEARJET INC,45,ILLINOIS,0.6931471805599453
N816JW,13750.0,443.0,34.5959,-118.2235,2,ISRAEL AIRCRAFT INDUSTRIES,GULFSTREAM 200,UTAH,1.0986122886681098
N816LP,10475.0,460.0,34.722,-118.265,1,CIRRUS DESIGN CORP,SR22,NEVADA,0.6931471805599453
N816MK,10175.0,460.0,34.70375,-118.2375,2,CIRRUS DESIGN CORP,SR22,CALIFORNIA,1.0986122886681098
N816NN,27975.0,496.75,34.70655,-118.021,4,BOEING,737-823,DELAWARE,1.6094379124341003
N816NW,35362.5,554.0,34.66475,-117.60300000000001,2,AIRBUS,A330-323,GEORGIA,1.0986122886681098
N816QS,28875.0,534.0,34.53433333333333,-118.20266666666667,3,TEXTRON AVIATION INC,700,OHIO,1.3862943611198906
N816SH,12750.0,460.0,34.49935,-118.2735,2,CESSNA,560,NEBRASKA,1.0986122886681098
N816UA,26900.0,497.25,34.554975,-117.9985,4,AIRBUS INDUSTRIE,A319-131,ILLINOIS,1.6094379124341003
N817,8325.0,460.0,34.7739,-118.17,1,CESSNA,180K,CALIFORNIA,0.6931471805599453
N8171Q,5400.0,460.0,34.7152,-118.233,1,CIRRUS DESIGN CORP,SR22,CALIFORNIA,0.6931471805599453
N817AW,31994.117647058825,501.70588235294116,34.5386,-117.948,17,AIRBUS INDUSTRIE,A319-132,MASSACHUSETTS,2.8903717578961645
N817BZ,11625.0,460.0,34.664,-117.959,1,CESSNA,560XL,TEXAS,0.6931471805599453
N817CA,4562.5,460.0,34.652550000000005,-118.1805,2,BEECH,A36,MONTANA,1.0986122886681098
N817CE,4593.75,460.0,34.591525000000004,-118.19175,4,EUROCOPTER,AS 350 B3,CALIFORNIA,1.6094379124341003
N817EM,42275.0,460.0,34.323,-118.215,1,GATES LEARJET CORP.,35A,COLORADO,0.6931471805599453
N817KA,37175.0,527.0,35.053,-119.119,1,BOMBARDIER INC,CL-600-2B16(CL-604),CALIFORNIA,0.6931471805599453
N817NA,6153.571428571428,342.14285714285717,34.66072857142857,-118.122,14,DOUGLAS,DC-8-72,CALIFORNIA,2.70805020110221
N817QS,16862.5,469.5,34.6147,-118.238,2,TEXTRON AVIATION INC,700,OKLAHOMA,1.0986122886681098
N817UA,28725.0,501.25,34.551975,-117.936,4,AIRBUS INDUSTRIE,A319-131,ILLINOIS,1.6094379124341003
N817X,18715.0,453.0,34.594100000000005,-118.0382,5,DASSAULT AVIATION,FALCON 7X,OKLAHOMA,1.791759469228055
N818AC,38725.0,509.0,34.7615,-118.534,1,BOMBARDIER INC,CL-600-2B16,UTAH,0.6931471805599453
N818AF,19125.0,456.0,34.5273,-118.268,1,BOMBARDIER INC,CL-600-2B16,TEXAS,0.6931471805599453
N818AW,27083.333333333332,481.0,34.4561,-117.99799999999999,3,AIRBUS INDUSTRIE,A319-132,MASSACHUSETTS,1.3862943611198906
N818DA,28425.0,546.0,34.6263,-117.228,1,BOEING,737-932ER,UTAH,0.6931471805599453
N818EZ,15700.0,363.5,34.5279,-118.12275,4,HAWKER BEECHCRAFT CORP,HAWKER 900XP,CALIFORNIA,1.6094379124341003
N818LX,29066.666666666668,460.0,34.46803333333333,-118.33699999999999,3,RAYTHEON AIRCRAFT COMPANY,HAWKER 800XP,CONNECTICUT,1.3862943611198906
N818NN,16012.5,398.0,34.50755,-118.0685,2,BOEING,737-823,DELAWARE,1.0986122886681098
N818NX,26400.0,440.0,34.5135,-117.972,1,BOMBARDIER INC,BD-100-1A10,ILLINOIS,0.6931471805599453
N818TH,15700.0,431.5,34.45595,-117.9485,2,DASSAULT,FALCON 900 EX,DELAWARE,1.0986122886681098
N818UA,26305.0,474.2,34.56662,-117.8086,5,AIRBUS INDUSTRIE,A319-131,ILLINOIS,1.791759469228055
N818WB,10600.0,460.0,34.6004,-118.15,1,ISRAEL AIRCRAFT INDUSTRIES,ASTRA SPX,NEVADA,0.6931471805599453
N8191R,11216.666666666666,460.0,34.71573333333333,-118.27666666666666,3,BEECH,V35B,CALIFORNIA,1.3862943611198906
N819AP,33987.5,502.0,34.47546,-118.4471,10,ISRAEL AEROSPACE INDUSTRIESLTD,G200,CALIFORNIA,2.3978952727983707
N819AW,28083.333333333332,483.6666666666667,34.6128,-118.07433333333334,3,AIRBUS INDUSTRIE,A319-132,MASSACHUSETTS,1.3862943611198906
N819AX,25160.0,503.2,34.71862,-118.3134,5,BOEING,777-2U8,OHIO,1.791759469228055
N819DN,29112.5,473.0,34.2836,-118.00450000000001,2,BOEING,737-932ER,UTAH,1.0986122886681098
N819DX,25425.0,495.0,34.3306,-117.73,1,BOEING,757-26D,GEORGIA,0.6931471805599453
N819QS,26262.5,506.0,34.673,-118.0675,2,TEXTRON AVIATION INC,700,OKLAHOMA,1.0986122886681098
N819RL,16650.0,420.5,34.677575,-118.103,4,PIPER,PA-46-600TP,NEVADA,1.6094379124341003
N819UA,29837.5,505.75,34.715975,-118.3235,4,AIRBUS INDUSTRIE,A319-131,ILLINOIS,1.6094379124341003
N81ER,28150.0,394.0,34.6345,-117.808,1,TEXTRON AVIATION INC,525B,MICHIGAN,0.6931471805599453
N81GJ,7875.0,460.0,34.5759,-118.313,1,GATES LEAR JET,36A,FLORIDA,0.6931471805599453
N81LM,8475.0,460.0,34.6302,-118.095,1,PIPER,PA-32-300,CALIFORNIA,0.6931471805599453
N81SA,13400.0,214.0,34.6405,-118.026,1,TEXTRON AVIATION INC,G58,CALIFORNIA,0.6931471805599453
N8201E,8300.0,460.0,34.5805,-117.915,1,BEECH,A36,CALIFORNIA,0.6931471805599453
N820AL,39975.0,546.6666666666666,34.427600000000005,-118.26233333333334,3,BOEING,787-9,TEXAS,1.3862943611198906
N820AW,25082.14285714286,479.2857142857143,34.60852857142857,-118.12842857142857,7,AIRBUS INDUSTRIE,A319-132,MASSACHUSETTS,2.0794415416798357
N820DN,24600.0,499.5,34.4625,-117.52600000000001,2,BOEING,737-932ER,UTAH,1.0986122886681098
N820JL,29337.5,460.0,34.613600000000005,-117.7975,2,HONDA AIRCRAFT CO LLC,HA-420,GEORGIA,1.0986122886681098
N820NN,30575.0,494.5,34.5647,-117.6375,2,BOEING,737-823,TEXAS,1.0986122886681098
N820QS,22650.0,505.0,34.5026,-118.2005,2,TEXTRON AVIATION INC,700,OKLAHOMA,1.0986122886681098
N820SY,30875.0,523.0,34.6284,-117.225,1,BOEING,737-8FH,UTAH,0.6931471805599453
N820UA,34425.0,503.0,34.60668,-117.91900000000001,5,AIRBUS INDUSTRIE,A319-131,ILLINOIS,1.791759469228055
N820UT,11725.0,460.0,34.6071,-118.095,1,CESSNA,510,LOUISIANA,0.6931471805599453
N821AN,40212.5,557.0,34.5095,-118.4665,2,BOEING,787-9,TEXAS,1.0986122886681098
N821AW,24483.333333333332,471.6666666666667,34.5638,-118.13466666666666,3,AIRBUS INDUSTRIE,A319-132,MASSACHUSETTS,1.3862943611198906
N821DN,27850.0,513.0,34.5712,-117.349,1,BOEING,737-932ER,UTAH,0.6931471805599453
N821JB,14287.5,396.0,34.63275,-118.104,2,AIRBUS,A320-232,NEW YORK,1.0986122886681098
N821LA,3666.025641025641,460.0,34.596028205128206,-118.15884615384614,39,SIKORSKY,S-70I,CALIFORNIA,3.6888794541139363
N821NN,32650.0,530.5,34.6624,-118.351,2,BOEING,737-823,DELAWARE,1.0986122886681098
N821QS,22041.666666666668,509.3333333333333,34.4762,-118.29366666666665,3,TEXTRON AVIATION INC,700,OKLAHOMA,1.3862943611198906
N821SA,9350.0,279.0,34.5615,-118.061,1,PILATUS AIRCRAFT LTD,PC-12/47E,UTAH,0.6931471805599453
N821UA,32512.5,506.75,34.623975,-117.8875,4,AIRBUS INDUSTRIE,A319-131,ILLINOIS,1.6094379124341003
N821VV,15890.0,460.0,34.73328,-118.2646,10,BEECH,C90,CALIFORNIA,2.3978952727983707
N821WH,39646.875,520.25,34.5215,-118.537,8,GULFSTREAM AEROSPACE CORP,GVII-G500,ILLINOIS,2.1972245773362196
N8228N,18585.0,423.0,34.62054,-118.1674,5,GULFSTREAM AEROSPACE,GV-SP (G550),CALIFORNIA,1.791759469228055
N822AN,37850.0,564.0,34.51035,-118.2765,2,BOEING,787-9,TEXAS,1.0986122886681098
N822AW,31790.0,489.8,34.49624,-118.06099999999999,5,AIRBUS INDUSTRIE,A319-132,MASSACHUSETTS,1.791759469228055
N822LA,3374.1666666666665,460.0,34.593136666666666,-118.1369,30,SIKORSKY,S-70I,CALIFORNIA,3.4339872044851463
N822LL,7925.0,318.0,34.5681,-118.348,1,BOMBARDIER INC,BD-100-1A10,FLORIDA,0.6931471805599453
N822MB,23000.0,209.0,34.5952,-118.236,1,PIPER,PA-46-310P,CALIFORNIA,0.6931471805599453
N822NN,21075.0,450.3333333333333,34.5746,-117.89366666666666,3,BOEING,737-823,DELAWARE,1.3862943611198906
N822NW,34875.0,460.0,34.4319,-118.948,1,AIRBUS,A330-302,GEORGIA,0.6931471805599453
N822QS,19125.0,389.0,34.6238,-118.172,1,TEXTRON AVIATION INC,700,OKLAHOMA,0.6931471805599453
N822SY,28850.0,513.0,34.4561,-117.516,1,BOEING,737-8BK,MINNESOTA,0.6931471805599453
N822UA,28222.727272727272,483.72727272727275,34.67004545454545,-118.01545454545455,11,AIRBUS INDUSTRIE,A319-131,ILLINOIS,2.4849066497880004
N822VP,16708.333333333332,452.3333333333333,34.59630000000001,-118.20066666666666,3,BOMBARDIER INC,BD-700-1A10,DELAWARE,1.3862943611198906
N8236E,10600.0,460.0,34.6973,-118.095,1,BEECH,A36,CALIFORNIA,0.6931471805599453
N823AN,39475.0,460.0,34.3171,-118.099,1,BOEING,787-9,TEXAS,0.6931471805599453
N823AW,27430.0,500.8,34.66194,-117.9408,5,AIRBUS INDUSTRIE,A319-132,DELAWARE,1.791759469228055
N823FW,11625.0,460.0,34.7242,-118.195,1,CIRRUS DESIGN CORP,SR22,CALIFORNIA,0.6931471805599453
N823L,41000.0,460.0,34.686,-118.139,1,CESSNA,525A,CALIFORNIA,0.6931471805599453
N823QS,19533.333333333332,500.0,34.5652,-118.07866666666666,3,TEXTRON AVIATION INC,700,OHIO,1.3862943611198906
N823SY,27525.0,495.0,34.3148,-117.756,1,BOEING,737-800,MINNESOTA,0.6931471805599453
N823UA,33150.0,460.0,34.2771,-118.073,1,AIRBUS INDUSTRIE,A319-131,ILLINOIS,0.6931471805599453
N823UP,16325.0,302.0,34.6381,-118.003,1,BEECHCRAFT CORP,B300,CONNECTICUT,0.6931471805599453
N8240T,6975.0,460.0,34.5968,-118.218,1,BEECH,F33A,CALIFORNIA,0.6931471805599453
N824AN,38625.0,578.0,34.4183,-118.023,1,BOEING,787-9,TEXAS,0.6931471805599453
N824AR,7375.0,460.0,34.8051,-118.14,1,CIRRUS DESIGN CORP,SR22T,CALIFORNIA,0.6931471805599453
N824AW,31693.75,488.25,34.626225,-118.113,4,AIRBUS INDUSTRIE,A319-132,MASSACHUSETTS,1.6094379124341003
N824DM,35125.0,490.0,34.5506,-118.761,1,CESSNA,560XL,PENNSYLVANIA,0.6931471805599453
N824DN,25725.0,449.0,34.3578,-117.679,1,BOEING,737-932ER,UTAH,0.6931471805599453
N824HF,8962.5,460.0,34.58525,-118.0625,2,nan,nan,nan,1.0986122886681098
N824QS,19025.0,476.57142857142856,34.58382857142857,-118.06914285714286,7,TEXTRON AVIATION INC,700,OKLAHOMA,2.0794415416798357
N824S,29200.0,460.0,34.4,-118.188,1,AVIONS MARCEL DASSAULT,MYSTERE FALCON 900,TEXAS,0.6931471805599453
N824TM,39037.5,535.5,34.3538,-118.404,2,BOMBARDIER INC,BD-100-1A10,WASHINGTON,1.0986122886681098
N824UA,34325.0,492.3333333333333,34.6518,-118.31966666666666,3,AIRBUS INDUSTRIE,A319-131,ILLINOIS,1.3862943611198906
N825AD,19675.0,191.0,34.5704,-117.664,1,PIPER,PA-46-600TP,UTAH,0.6931471805599453
N825AM,37753.40909090909,513.4545454545455,34.63030454545455,-118.34299999999999,22,BOEING,737-852,UTAH,3.1354942159291497
N825AV,17995.0,403.2,34.792559999999995,-118.1508,5,CESSNA,525B,CALIFORNIA,1.791759469228055
N825AW,30002.777777777777,496.77777777777777,34.513044444444446,-118.01433333333333,9,AIRBUS INDUSTRIE,A319-132,MASSACHUSETTS,2.302585092994046
N825CP,15612.5,460.0,34.6532,-117.9975,2,GULFSTREAM AEROSPACE,G-IV,CALIFORNIA,1.0986122886681098
N825NN,22487.5,451.75,34.62565,-118.238,4,BOEING,737-823,TEXAS,1.6094379124341003
N825QS,32325.0,524.6666666666666,34.68016666666667,-117.81966666666666,3,TEXTRON AVIATION INC,700,OKLAHOMA,1.3862943611198906
N825SA,16087.5,408.5,34.5865,-118.16300000000001,2,BOMBARDIER INC,CL-600-2B16,NEBRASKA,1.0986122886681098
N825TT,21812.5,460.0,34.53905,-117.809,2,RAYTHEON AIRCRAFT COMPANY,B300,UTAH,1.0986122886681098
N825UA,25175.0,454.0,34.62687142857143,-118.00428571428571,7,AIRBUS INDUSTRIE,A319-131,ILLINOIS,2.0794415416798357
N826AN,38387.5,564.0,34.589,-117.605,2,BOEING,787-9,TEXAS,1.0986122886681098
N826AW,29950.0,515.0,34.61854,-118.06800000000001,5,AIRBUS INDUSTRIE,A319-132,MASSACHUSETTS,1.791759469228055
N826DN,29550.0,548.0,34.62,-117.239,1,BOEING,737-932ER,GEORGIA,0.6931471805599453
N826NN,25675.0,481.0,34.613,-117.743,1,BOEING,737-823,TEXAS,0.6931471805599453
N826RP,16395.0,391.8,34.613440000000004,-118.01939999999999,5,GULFSTREAM AEROSPACE,G-IV,NEVADA,1.791759469228055
N826SY,33206.25,496.75,34.701775,-118.05875,4,BOEING,737-8F2,MINNESOTA,1.6094379124341003
N826TG,15100.0,375.5,34.616550000000004,-118.185,2,HAWKER BEECHCRAFT CORP,390,CALIFORNIA,1.0986122886681098
N826UA,36166.666666666664,499.3333333333333,34.65833333333333,-118.38433333333334,3,AIRBUS INDUSTRIE,A319-131,ILLINOIS,1.3862943611198906
N8271M,14625.0,460.0,34.7802,-118.18,1,CESSNA,T210M,CALIFORNIA,0.6931471805599453
N827AN,38875.0,566.0,34.529399999999995,-117.9705,2,BOEING,787-9,TEXAS,1.0986122886681098
N827AW,26987.5,482.5,34.69381666666667,-118.0215,6,AIRBUS INDUSTRIE,A319-132,MASSACHUSETTS,1.9459101490553132
N827JB,21625.0,460.0,34.3078,-117.839,1,AIRBUS,A320-232,NEW YORK,0.6931471805599453
N827JS,37725.0,465.0,34.546,-118.656,2,CESSNA,560XL,NORTH CAROLINA,1.0986122886681098
N827NN,32175.0,460.0,34.6251,-117.515,1,BOEING,737-823,TEXAS,0.6931471805599453
N827NW,39250.0,547.0,34.4816,-117.481,2,AIRBUS,A330-302,UTAH,1.0986122886681098
N827QS,31775.0,505.0,34.51535,-118.172,2,TEXTRON AVIATION INC,700,OKLAHOMA,1.0986122886681098
N827SY,23775.0,483.0,34.32,-117.747,1,BOEING,737-8F2,MINNESOTA,0.6931471805599453
N827UA,31760.0,489.4,34.67732,-118.3098,5,AIRBUS INDUSTRIE,A319-131,ILLINOIS,1.791759469228055
N8287D,6037.5,460.0,34.58175,-118.179,2,BEECH,J35,CALIFORNIA,1.0986122886681098
N8288Z,6375.0,460.0,34.5116,-118.058,1,PIPER,PA-28-161,CALIFORNIA,0.6931471805599453
N828AA,38137.5,557.5,34.6049,-118.2705,4,BOEING,787-9,TEXAS,1.6094379124341003
N828AW,29659.375,490.875,34.568325,-118.044625,8,AIRBUS INDUSTRIE,A319-132,MASSACHUSETTS,2.1972245773362196
N828DN,26325.0,506.0,34.3756,-117.652,1,BOEING,737-932ER,GEORGIA,0.6931471805599453
N828JF,14000.0,426.0,34.8377,-118.332,1,DASSAULT-BREGUET,FALCON 50,MINNESOTA,0.6931471805599453
N828QS,29883.333333333332,485.6666666666667,34.51626666666667,-117.96900000000001,3,TEXTRON AVIATION INC,700,OHIO,1.3862943611198906
N828RB,32212.5,497.5,34.7482,-118.03,2,BOMBARDIER INC,BD-100-1A10,WASHINGTON,1.0986122886681098
N828SA,6925.0,244.0,34.5872,-118.093,1,PILATUS AIRCRAFT LTD,PC-12/47E,UTAH,0.6931471805599453
N828SN,41900.0,587.0,34.4961,-118.154,1,GULFSTREAM AEROSPACE CORP,GVI (G650ER),DELAWARE,0.6931471805599453
N828SP,5375.0,460.0,34.645675,-118.2515,4,CESSNA,172S,CALIFORNIA,1.6094379124341003
N828SY,26566.666666666668,501.6666666666667,34.4797,-117.504,3,BOEING,737-8F2,MINNESOTA,1.3862943611198906
N828UA,31516.666666666668,506.8333333333333,34.624716666666664,-117.97116666666666,6,AIRBUS INDUSTRIE,A319-131,ILLINOIS,1.9459101490553132
N828VV,26550.0,460.0,34.4807,-118.081,1,PILATUS AIRCRAFT LTD,PC-12/47,CALIFORNIA,0.6931471805599453
N829AN,36750.0,566.0,34.5607,-118.0555,2,BOEING,787-9,TEXAS,1.0986122886681098
N829AW,26262.5,470.625,34.6746125,-118.085625,8,AIRBUS INDUSTRIE,A319-132,MASSACHUSETTS,2.1972245773362196
N829DL,26318.75,442.25,34.5686,-118.187,4,HONDA AIRCRAFT CO LLC,HA-420,OKLAHOMA,1.6094379124341003
N829JC,13875.0,410.0,34.514250000000004,-117.9255,2,IAI LTD,GULFSTREAM G280,ILLINOIS,1.0986122886681098
N829NN,27725.0,460.0,34.5014,-117.489,1,BOEING,737-823,TEXAS,0.6931471805599453
N829QS,23341.666666666668,471.6666666666667,34.5474,-117.89066666666668,3,TEXTRON AVIATION INC,700,OHIO,1.3862943611198906
N829RA,33550.0,566.0,34.6859,-117.564,1,BOMBARDIER INC,BD-700-1A10,CALIFORNIA,0.6931471805599453
N82BB,40175.0,460.0,34.5305,-118.604,1,CESSNA,525A,ARIZONA,0.6931471805599453
N82BH,4075.0,460.0,34.7415,-118.1835,2,SIKORSKY,UH-60A,CALIFORNIA,1.0986122886681098
N82CW,18100.0,440.0,34.6137,-118.023,1,IAI LTD,GULFSTREAM G280,WASHINGTON,0.6931471805599453
N82EM,8450.0,329.0,34.6864,-118.125,1,BOMBARDIER INC,BD-700-1A10,PENNSYLVANIA,0.6931471805599453
N82NG,18600.0,389.0,34.673,-118.14500000000001,2,PILATUS AIRCRAFT LTD,PC-12/47E,CALIFORNIA,1.0986122886681098
